idx,knowcode
20259,31201
20260,12402
20261,415502
20262,133301
20263,862201
20264,414901
20265,110103
20266,414303
20267,214401
20268,531401
20269,12402
20270,413202
20271,414303
20272,132004
20273,621402
20274,611001
20275,836001
20276,903101
20277,306501
20278,121101
20279,307501
20280,131202
20281,851201
20282,15201
20283,29902
20284,152201
20285,301107
20286,532201
20287,122301
20288,306904
20289,861301
20290,28101
20291,817201
20292,414303
20293,817201
20294,153104
20295,24402
20296,13501
20297,31201
20298,902101
20299,901401
20300,413102
20301,240201
20302,32101
20303,831101
20304,155301
20305,151301
20306,155401
20307,621402
20308,812401
20309,25101
20310,523001
20311,28402
20312,833001
20313,826201
20314,852401
20315,511101
20316,852201
20317,415504
20318,22103
20319,826301
20320,817201
20321,29901
20322,901101
20323,240301
20324,11201
20325,884101
20326,303002
20327,861101
20328,903101
20329,415404
20330,306401
20331,122104
20332,885901
20333,411102
20334,613001
20335,140503
20336,615701
20337,155303
20338,154103
20339,31201
20340,301004
20341,701501
20342,221401
20343,24404
20344,416302
20345,140305
20346,863401
20347,615301
20348,301004
20349,416701
20350,412003
20351,23201
20352,621102
20353,841101
20354,151105
20355,154104
20356,705902
20357,841201
20358,812901
20359,873201
20360,27101
20361,211201
20362,873401
20363,27201
20364,521101
20365,301106
20366,812401
20367,301103
20368,414401
20369,702301
20370,154102
20371,411103
20372,13203
20373,532101
20374,131201
20375,221401
20376,812201
20377,221401
20378,414101
20379,122201
20380,541301
20381,154201
20382,153105
20383,616101
20384,301113
20385,882301
20386,140205
20387,32302
20388,110103
20389,157101
20390,532201
20391,831301
20392,521304
20393,621203
20394,412003
20395,532401
20396,221401
20397,624201
20398,550101
20399,420901
20400,301105
20401,416202
20402,416302
20403,901101
20404,615701
20405,151108
20406,31501
20407,231102
20408,531101
20409,153101
20410,153101
20411,26401
20412,702201
20413,306904
20414,240102
20415,702201
20416,121105
20417,110202
20418,864101
20419,231301
20420,816103
20421,702301
20422,811401
20423,523001
20424,140201
20425,154104
20426,702201
20427,811101
20428,812402
20429,511402
20430,415404
20431,811201
20432,511302
20433,140501
20434,701101
20435,121105
20436,306501
20437,13203
20438,13202
20439,416201
20440,13305
20441,813101
20442,153102
20443,134103
20444,414303
20445,122101
20446,416303
20447,23101
20448,901301
20449,842201
20450,872201
20451,824101
20452,28301
20453,213001
20454,214102
20455,414602
20456,414102
20457,140101
20458,901101
20459,32501
20460,701501
20461,151101
20462,704001
20463,411103
20464,416202
20465,864201
20466,531601
20467,121105
20468,614001
20469,821101
20470,883201
20471,420301
20472,884102
20473,411201
20474,158501
20475,151201
20476,415301
20477,831301
20478,702502
20479,416601
20480,24404
20481,155306
20482,832101
20483,882201
20484,32501
20485,15101
20486,862201
20487,816103
20488,873101
20489,811601
20490,812201
20491,841101
20492,28101
20493,615301
20494,701602
20495,28201
20496,871101
20497,301111
20498,140304
20499,14103
20500,420902
20501,221101
20502,812301
20503,14201
20504,301111
20505,416201
20506,561201
20507,812402
20508,159103
20509,416101
20510,412001
20511,511101
20512,532301
20513,29101
20514,301102
20515,151301
20516,823301
20517,23402
20518,26401
20519,813101
20520,140201
20521,133302
20522,11201
20523,232101
20524,413202
20525,621403
20526,413101
20527,110104
20528,13305
20529,414102
20530,121104
20531,301401
20532,562301
20533,417102
20534,832101
20535,212101
20536,301107
20537,301104
20538,541101
20539,872101
20540,306301
20541,221101
20542,417201
20543,133205
20544,155203
20545,157201
20546,250301
20547,624201
20548,416302
20549,420402
20550,811301
20551,812401
20552,835101
20553,28302
20554,824101
20555,831201
20556,211201
20557,110202
20558,153103
20559,416303
20560,158402
20561,611001
20562,13203
20563,25101
20564,617101
20565,416303
20566,151201
20567,140304
20568,157101
20569,151105
20570,122301
20571,883101
20572,28401
20573,301105
20574,883101
20575,412001
20576,414701
20577,821101
20578,24404
20579,811101
20580,417201
20581,862301
20582,16101
20583,301106
20584,240201
20585,521304
20586,812101
20587,411103
20588,562101
20589,122201
20590,13305
20591,882301
20592,561501
20593,306201
20594,22201
20595,420402
20596,414702
20597,22103
20598,32301
20599,873201
20600,110104
20601,901501
20602,302001
20603,302001
20604,221301
20605,812901
20606,154103
20607,15201
20608,521101
20609,140305
20610,511502
20611,521304
20612,816103
20613,901101
20614,416101
20615,701401
20616,420901
20617,26102
20618,414401
20619,702701
20620,415301
20621,250301
20622,23101
20623,542001
20624,250301
20625,621402
20626,122102
20627,524001
20628,29501
20629,13401
20630,13204
20631,13305
20632,823301
20633,29903
20634,901201
20635,416302
20636,31101
20637,414601
20638,521304
20639,622304
20640,159104
20641,817301
20642,301103
20643,703101
20644,414503
20645,303002
20646,512101
20647,851101
20648,24402
20649,414701
20650,11102
20651,872101
20652,14103
20653,154104
20654,26401
20655,512101
20656,12101
20657,414303
20658,140301
20659,622304
20660,301110
20661,702201
20662,301104
20663,521201
20664,613001
20665,621403
20666,562301
20667,822101
20668,301102
20669,135001
20670,301103
20671,29204
20672,151107
20673,131202
20674,863201
20675,621201
20676,13201
20677,414102
20678,301004
20679,415404
20680,301004
20681,811101
20682,835201
20683,852401
20684,307501
20685,32301
20686,811601
20687,303001
20688,153202
20689,154104
20690,305001
20691,140206
20692,826201
20693,24203
20694,621901
20695,133205
20696,531401
20697,301102
20698,307501
20699,412002
20700,416202
20701,615101
20702,140201
20703,32301
20704,882101
20705,872101
20706,306101
20707,863401
20708,232901
20709,521201
20710,420901
20711,250301
20712,541301
20713,531101
20714,11201
20715,862101
20716,872301
20717,158401
20718,153101
20719,14201
20720,134201
20721,842301
20722,811301
20723,561201
20724,211101
20725,415404
20726,155303
20727,136001
20728,301004
20729,420402
20730,413201
20731,823301
20732,214102
20733,835101
20734,416101
20735,702601
20736,853101
20737,221101
20738,306401
20739,873501
20740,882301
20741,864301
20742,28301
20743,32401
20744,29202
20745,413101
20746,882301
20747,307601
20748,884201
20749,816103
20750,151201
20751,416203
20752,31302
20753,550101
20754,156101
20755,110202
20756,420301
20757,416601
20758,306902
20759,301112
20760,25301
20761,131202
20762,140204
20763,817201
20764,151105
20765,416101
20766,511402
20767,541201
20768,301103
20769,864201
20770,151101
20771,134401
20772,306401
20773,411301
20774,29903
20775,823301
20776,214501
20777,153103
20778,31302
20779,523001
20780,414401
20781,13305
20782,159103
20783,23402
20784,221201
20785,413201
20786,883101
20787,852201
20788,704001
20789,11102
20790,701501
20791,705901
20792,861101
20793,885201
20794,13204
20795,240201
20796,624101
20797,13305
20798,136002
20799,615501
20800,702301
20801,140206
20802,305001
20803,852201
20804,212201
20805,901301
20806,411104
20807,140306
20808,873401
20809,159103
20810,24203
20811,140503
20812,140304
20813,864101
20814,122101
20815,622101
20816,301004
20817,132002
20818,836001
20819,511402
20820,621101
20821,301103
20822,612401
20823,131201
20824,28101
20825,542001
20826,31501
20827,612101
20828,140101
20829,306501
20830,622201
20831,13305
20832,521201
20833,414601
20834,24203
20835,32401
20836,901201
20837,702301
20838,121201
20839,155301
20840,140101
20841,151102
20842,136002
20843,902201
20844,32101
20845,153104
20846,26301
20847,823301
20848,13201
20849,862301
20850,159104
20851,306502
20852,158501
20853,153101
20854,612401
20855,853201
20856,831301
20857,561301
20858,140207
20859,531301
20860,23301
20861,131203
20862,705901
20863,826301
20864,414301
20865,121104
20866,701701
20867,140304
20868,562101
20869,136001
20870,121101
20871,853201
20872,562101
20873,882101
20874,852401
20875,863101
20876,414602
20877,705101
20878,831201
20879,621101
20880,214301
20881,615501
20882,412003
20883,16101
20884,562301
20885,306201
20886,136001
20887,24404
20888,811301
20889,852201
20890,615101
20891,155306
20892,611001
20893,611001
20894,416204
20895,24203
20896,615701
20897,531701
20898,110203
20899,240301
20900,623002
20901,23201
20902,612101
20903,154102
20904,140204
20905,416205
20906,155106
20907,532301
20908,842101
20909,414102
20910,140101
20911,24203
20912,824101
20913,414701
20914,13305
20915,131101
20916,702301
20917,13203
20918,140503
20919,841101
20920,531101
20921,883201
20922,834001
20923,532301
20924,521303
20925,414601
20926,814001
20927,863201
20928,13501
20929,159104
20930,622201
20931,417102
20932,416901
20933,26201
20934,136001
20935,301201
20936,812401
20937,155305
20938,140701
20939,133301
20940,842101
20941,153202
20942,28401
20943,834001
20944,883101
20945,612201
20946,813101
20947,231301
20948,531701
20949,15101
20950,158501
20951,26102
20952,306701
20953,301004
20954,414901
20955,153202
20956,307301
20957,621202
20958,306201
20959,140306
20960,414101
20961,861101
20962,26101
20963,885902
20964,140206
20965,13203
20966,624101
20967,301102
20968,420401
20969,136001
20970,822101
20971,13204
20972,28302
20973,13701
20974,816103
20975,853101
20976,811201
20977,541101
20978,701101
20979,151201
20980,211201
20981,133205
20982,621301
20983,562101
20984,615501
20985,158201
20986,511402
20987,32101
20988,701601
20989,812102
20990,31302
20991,154104
20992,214102
20993,617101
20994,832101
20995,816103
20996,23201
20997,416701
20998,417201
20999,29101
21000,131101
21001,817301
21002,812301
21003,703201
21004,110104
21005,301106
21006,24404
21007,222001
21008,28301
21009,306601
21010,532201
21011,817101
21012,702101
21013,110203
21014,301108
21015,813101
21016,140503
21017,221301
21018,624101
21019,811601
21020,701301
21021,29202
21022,140304
21023,821201
21024,622201
21025,301101
21026,521304
21027,532301
21028,301104
21029,511401
21030,133201
21031,411106
21032,522101
21033,13201
21034,621403
21035,23401
21036,411103
21037,812401
21038,151105
21039,155303
21040,812101
21041,873101
21042,415301
21043,24203
21044,863101
21045,621203
21046,122101
21047,420403
21048,611001
21049,621101
21050,531601
21051,23101
21052,414602
21053,826902
21054,411102
21055,702301
21056,307501
21057,240102
21058,411106
21059,864301
21060,414301
21061,231102
21062,23402
21063,420301
21064,414901
21065,882101
21066,872301
21067,612301
21068,140201
21069,863101
21070,701701
21071,826301
21072,812101
21073,306904
21074,213001
21075,24404
21076,702601
21077,881201
21078,214401
21079,131203
21080,561501
21081,531301
21082,615601
21083,13203
21084,24203
21085,902101
21086,701501
21087,512201
21088,615203
21089,110102
21090,420301
21091,872201
21092,624101
21093,624101
21094,27201
21095,864101
21096,621403
21097,521101
21098,413101
21099,512102
21100,24203
21101,134301
21102,420902
21103,851101
21104,250301
21105,511302
21106,420902
21107,826301
21108,159104
21109,616101
21110,110201
21111,250301
21112,615401
21113,110105
21114,885901
21115,211101
21116,23402
21117,13305
21118,901401
21119,416304
21120,14201
21121,611001
21122,25402
21123,23101
21124,416201
21125,15201
21126,705101
21127,812901
21128,23201
21129,416202
21130,29204
21131,306601
21132,31101
21133,825101
21134,415501
21135,511402
21136,615401
21137,24203
21138,415101
21139,232101
21140,414201
21141,301107
21142,157101
21143,705901
21144,307401
21145,873301
21146,816103
21147,415101
21148,13305
21149,413201
21150,12101
21151,521303
21152,862201
21153,511301
21154,882101
21155,31403
21156,240201
21157,133205
21158,152201
21159,531301
21160,28202
21161,28202
21162,864301
21163,701601
21164,28201
21165,701101
21166,27201
21167,872201
21168,301201
21169,134302
21170,816103
21171,413201
21172,122103
21173,154104
21174,14103
21175,411102
21176,420201
21177,705901
21178,532301
21179,231102
21180,622201
21181,904201
21182,414701
21183,882101
21184,873501
21185,702401
21186,155203
21187,14301
21188,826902
21189,151108
21190,812101
21191,541301
21192,812901
21193,615701
21194,511401
21195,22201
21196,215101
21197,812901
21198,862101
21199,301106
21200,873201
21201,622201
21202,416202
21203,214501
21204,812301
21205,306903
21206,521303
21207,221301
21208,25101
21209,833001
21210,813101
21211,110102
21212,13305
21213,882201
21214,303001
21215,842101
21216,863301
21217,512201
21218,131101
21219,541201
21220,817101
21221,411201
21222,24404
21223,816103
21224,29901
21225,303002
21226,306904
21227,705201
21228,812201
21229,851101
21230,215101
21231,561301
21232,301102
21233,25201
21234,884101
21235,151201
21236,831101
21237,532301
21238,411201
21239,28203
21240,28101
21241,110102
21242,32101
21243,511302
21244,29101
21245,851101
21246,250301
21247,306901
21248,415404
21249,301103
21250,417102
21251,131203
21252,615101
21253,901401
21254,816103
21255,512102
21256,157101
21257,615401
21258,154103
21259,24404
21260,416101
21261,31301
21262,832201
21263,826201
21264,13203
21266,154104
21267,28202
21268,621203
21269,511501
21270,134302
21271,902101
21272,232101
21273,615301
21274,416701
21275,33201
21276,416304
21277,211201
21278,416701
21279,413202
21280,416101
21281,29904
21282,624201
21283,306904
21284,24203
21285,13204
21286,301201
21287,16201
21288,415503
21289,158401
21290,617101
21291,24203
21292,885201
21293,24101
21294,11201
21295,811401
21296,701401
21297,522101
21298,702301
21299,155103
21300,32501
21301,26401
21302,511401
21303,232101
21304,240102
21305,153202
21306,416102
21307,842101
21308,214201
21309,420403
21310,901101
21311,13305
21312,133301
21313,301105
21314,13203
21315,158501
21316,122104
21317,416601
21318,416302
21319,33201
21320,154101
21321,416102
21322,29202
21323,140101
21324,832101
21325,29401
21326,622201
21327,307401
21328,811101
21329,524001
21330,140206
21331,701701
21332,154102
21333,901201
21334,817201
21335,158201
21336,140207
21337,215105
21338,873501
21339,13203
21340,307601
21341,414601
21342,811601
21343,416301
21344,416304
21345,872301
21346,415101
21347,532301
21349,416203
21350,26401
21351,705902
21352,301110
21353,901201
21354,13204
21355,416303
21356,411103
21357,512201
21358,13305
21359,615401
21360,901401
21361,411106
21362,27201
21363,416302
21364,416204
21365,151108
21366,414302
21367,214101
21368,420301
21369,415101
21370,411102
21371,416202
21372,531401
21373,23101
21374,702601
21375,28201
21376,301106
21377,811301
21378,862201
21379,31301
21380,412001
21381,155303
21382,531501
21383,25201
21384,301105
21385,411102
21386,522101
21387,882301
21388,156201
21389,307101
21390,541301
21391,13203
21392,24404
21393,212101
21394,522201
21395,612401
21396,624101
21397,134103
21398,13202
21399,158501
21400,13305
21401,301102
21402,904101
21403,812902
21404,222001
21405,531701
21406,413101
21407,702601
21408,616101
21409,531701
21410,140207
21411,131201
21412,416304
21413,872201
21414,27201
21415,872201
21416,13305
21417,511501
21418,121101
21419,826301
21420,823301
21421,416101
21422,841101
21423,706001
21424,121102
21425,811301
21426,240102
21427,301108
21428,550201
21429,13902
21430,221301
21431,110201
21432,212101
21433,33202
21434,411301
21435,872301
21436,811501
21437,416301
21438,417102
21439,26201
21440,615401
21441,701201
21442,701101
21443,511502
21444,29204
21445,521303
21446,902201
21447,23401
21448,862101
21449,13305
21450,157101
21451,701602
21452,416301
21453,561601
21454,301105
21455,615101
21456,812901
21457,704001
21458,873501
21459,301104
21460,306901
21461,414301
21462,301104
21463,414601
21464,214101
21465,159104
21466,121103
21467,29904
21468,134103
21469,303002
21470,416104
21471,901201
21472,621102
21473,306501
21474,140101
21475,415501
21476,110203
21477,110202
21478,416303
21479,414602
21480,155401
21481,13701
21482,531701
21483,28204
21484,413102
21485,702502
21486,512102
21487,12401
21488,24402
21489,153104
21490,511301
21491,873301
21492,413102
21493,307401
21494,14301
21495,881201
21496,303001
21497,542001
21498,863401
21499,863201
21500,131202
21501,11201
21502,24404
21504,231401
21505,702301
21506,136001
21507,25301
21508,815001
21509,414703
21510,152201
21511,811901
21512,701301
21513,816103
21514,14201
21515,22103
21516,414701
21517,511302
21518,416101
21519,411103
21520,621901
21521,414502
21522,542001
21523,833001
21524,22201
21525,110201
21526,883101
21527,884101
21528,824101
21529,306301
21530,615601
21531,214201
21532,701201
21533,212201
21534,13501
21535,131202
21536,154104
21537,612301
21538,812201
21539,831201
21540,32101
21541,863101
21542,13902
21543,414701
21544,701501
21545,27201
21546,131201
21547,306903
21548,812102
21549,155303
21550,22202
21551,29904
21552,13501
21553,884102
21554,140701
21555,521304
21556,33202
21557,12401
21558,415502
21559,811401
21560,531301
21561,131101
21562,612301
21563,26401
21564,831201
21565,411103
21566,31101
21567,31403
21568,33201
21569,303001
21570,864301
21571,301108
21572,131202
21573,411102
21574,416201
21575,307501
21576,302001
21577,415503
21578,153103
21579,835101
21580,416104
21581,153104
21582,212201
21583,616101
21584,140701
21585,511201
21586,133205
21587,621203
21588,302001
21589,110102
21590,872101
21591,134103
21592,705901
21593,231101
21594,902201
21595,121104
21596,28201
21597,110203
21598,416304
21599,214102
21600,131201
21601,414303
21602,882201
21603,136001
21604,222001
21605,522101
21606,705101
21607,31101
21608,12101
21609,155401
21610,415201
21611,110102
21612,531401
21613,414902
21614,885902
21615,561601
21616,301112
21617,415201
21618,24402
21619,414301
21620,622304
21621,705101
21622,702601
21623,214102
21624,214401
21625,28401
21626,306401
21627,29501
21628,134303
21629,155302
21630,412003
21631,512201
21632,420403
21633,28302
21634,304003
21635,512101
21636,31403
21637,882201
21638,412003
21639,415101
21640,561101
21641,511302
21642,416401
21643,706001
21644,153202
21645,901301
21646,817201
21647,306903
21648,28302
21649,110104
21650,621402
21651,811401
21652,522201
21653,703101
21654,414302
21655,307501
21656,622304
21657,29903
21658,13305
21659,26401
21660,862201
21661,140501
21662,110201
21663,621403
21664,25402
21665,133201
21666,561201
21667,13401
21668,885201
21669,416101
21670,416203
21671,621203
21672,29903
21673,615601
21674,221401
21675,159104
21676,901301
21677,901501
21678,31301
21679,151102
21680,231201
21681,511201
21682,153101
21683,884201
21684,307301
21685,863301
21686,29903
21687,624301
21688,13305
21689,29401
21690,15201
21691,883101
21692,31501
21693,212101
21694,151301
21695,826401
21696,621402
21697,155301
21698,155106
21699,521304
21700,411106
21701,882101
21702,414303
21703,250201
21704,26201
21705,416401
21706,250201
21707,32201
21708,305001
21709,214301
21710,22103
21711,511501
21712,414902
21713,27201
21714,151108
21715,301110
21716,307301
21717,411102
21718,29202
21719,12402
21720,414703
21721,416205
21722,153101
21723,532201
21724,815001
21725,851101
21726,32101
21727,140201
21728,13902
21729,28101
21730,240301
21731,416601
21732,862101
21733,28201
21734,32301
21735,33201
21736,615203
21737,155301
21738,532301
21739,31102
21740,615401
21741,25401
21742,25101
21743,904201
21744,301112
21745,414101
21746,214102
21747,12401
21748,133201
21749,701602
21750,306601
21751,622101
21752,31301
21753,902101
21754,812201
21755,532301
21756,214101
21757,411201
21758,835201
21759,25301
21760,512201
21761,23402
21762,110104
21763,140201
21764,231401
21765,622304
21766,826301
21767,863401
21768,615203
21769,704001
21770,152201
21771,841101
21772,231301
21773,221301
21774,214102
21775,901201
21776,411102
21777,864201
21778,561501
21779,853101
21780,134302
21781,512301
21782,306904
21783,823101
21784,522201
21785,817201
21786,231301
21787,306501
21788,13305
21789,152201
21790,414601
21791,882101
21792,616201
21793,303002
21794,420101
21795,122201
21796,416202
21797,521303
21798,29401
21799,240101
21800,624201
21801,122102
21802,522201
21803,301401
21804,624301
21805,702301
21806,301111
21807,231501
21808,415201
21809,215101
21810,702101
21811,13305
21812,13401
21813,862101
21814,417201
21815,133205
21816,615401
21817,32302
21818,822301
21819,414201
21820,823301
21821,841101
21822,532301
21823,153201
21824,852101
21825,153101
21826,531701
21827,13305
21828,512102
21829,611001
21830,32301
21831,851101
21832,823301
21833,232101
21834,812201
21835,903101
21836,532101
21837,622304
21838,561401
21839,306101
21840,306501
21841,157101
21842,562301
21843,231401
21844,214102
21845,521304
21846,415504
21847,121103
21848,140204
21849,13305
21850,136001
21851,512301
21852,821101
21853,154104
21854,561201
21855,24203
21856,27201
21857,624101
21858,14103
21859,122104
21860,28101
21861,32302
21862,140401
21863,134301
21864,28301
21865,11102
21866,131202
21867,222001
21868,158401
21869,842201
21870,416301
21871,122101
21872,26401
21873,31401
21874,231401
21875,881101
21876,522101
21877,32201
21878,415101
21879,151105
21880,511101
21881,31101
21882,231201
21883,415301
21884,301109
21885,811101
21886,134101
21887,134302
21888,13203
21889,414303
21890,29201
21891,420401
21892,24101
21893,614001
21894,416102
21895,414701
21896,155306
21897,301201
21898,23101
21899,835201
21900,621101
21901,701101
21902,221401
21903,561301
21904,835101
21905,881101
21906,531201
21907,414901
21908,621403
21909,414901
21910,303002
21911,155303
21912,413101
21913,110105
21914,307501
21915,902101
21916,154103
21917,615203
21918,561401
21919,131202
21920,140601
21921,133301
21922,521304
21923,811101
21924,411106
21925,306201
21926,621202
21927,32501
21928,159104
21929,221101
21930,612301
21931,240102
21932,411106
21933,33202
21934,136002
21935,15101
21936,12301
21937,511502
21938,131201
21939,140601
21940,33202
21941,29101
21942,621401
21943,231101
21944,31403
21945,240201
21946,842101
21947,134103
21948,413101
21949,414703
21950,25201
21951,561101
21952,621101
21953,31201
21954,212201
21955,304003
21956,140201
21957,541201
21958,153201
21959,864301
21960,901101
21961,221101
21962,411103
21963,215101
21964,131101
21965,13201
21966,110104
21967,212301
21968,701601
21969,29303
21970,28301
21971,155401
21972,561401
21973,14103
21974,22103
21975,232901
21976,301108
21977,617101
21978,512102
21979,621102
21980,414302
21981,153102
21982,214102
21983,812901
21984,863201
21985,512101
21986,32101
21987,811201
21988,541101
21989,414602
21990,307401
21991,414201
21992,159103
21993,615501
21994,231501
21995,24203
21996,705101
21997,301106
21998,27201
21999,14201
22000,136002
22001,151201
22002,414702
22003,212901
22004,301201
22005,702502
22006,213001
22007,817101
22008,411201
22009,31403
22010,12402
22011,541201
22012,151102
22013,416201
22014,222001
22015,23401
22016,416101
22017,531601
22018,303002
22019,550101
22020,301301
22021,902201
22022,416102
22023,862101
22024,621403
22025,831301
22026,702101
22027,621101
22028,816103
22029,841101
22030,31401
22031,13204
22032,231101
22033,831201
22034,615203
22035,815001
22036,702301
22037,213001
22038,29202
22039,14301
22040,822301
22041,417201
22042,842101
22043,411106
22044,131101
22045,872201
22046,16301
22047,826401
22048,307601
22049,615301
22050,110202
22051,240301
22052,29202
22053,12301
22054,134401
22055,420401
22056,411103
22057,826901
22058,901301
22059,411102
22060,133205
22061,140501
22062,561301
22063,816103
22064,842301
22065,416204
22066,512201
22067,512201
22068,825101
22069,702101
22070,307101
22071,885902
22072,823301
22073,154104
22074,26102
22075,531401
22076,615301
22077,155303
22078,541101
22079,221301
22080,154201
22081,414303
22082,154104
22083,134401
22084,814001
22085,24203
22086,833001
22087,22202
22088,134302
22089,414303
22090,240201
22091,31102
22092,831101
22093,701602
22094,153106
22095,615203
22096,812301
22097,31101
22098,133301
22099,532301
22100,614001
22101,122301
22102,705902
22103,221301
22104,25201
22105,702101
22106,301108
22107,617101
22108,416302
22109,521101
22110,615203
22111,621402
22112,21001
22113,153202
22114,541101
22115,813101
22116,12301
22117,882201
22118,415301
22119,825201
22120,154103
22121,303002
22122,31403
22123,33201
22124,883201
22125,812102
22126,13701
22127,13305
22128,213001
22129,550101
22130,222001
22131,884101
22132,532101
22133,13305
22134,307101
22135,14103
22136,882201
22137,561601
22138,862301
22139,841101
22140,413102
22141,901201
22142,541301
22143,31101
22144,154104
22145,541101
22146,531101
22147,420902
22148,522202
22149,704001
22150,415101
22151,132002
22152,884102
22153,13401
22154,812902
22155,140503
22156,904201
22157,882301
22158,231101
22159,882301
22160,158501
22161,522202
22162,415101
22163,301102
22164,122201
22165,812102
22166,122201
22167,885101
22168,901101
22169,158501
22170,212201
22171,301103
22172,22202
22173,531201
22174,28201
22175,13305
22176,532201
22177,32101
22178,13101
22179,416303
22180,212901
22181,158402
22182,153101
22183,612301
22184,13305
22185,416205
22186,881201
22187,532401
22188,817201
22189,851101
22190,812301
22191,240201
22192,414401
22193,15201
22194,306301
22195,250301
22196,133201
22197,159104
22198,27201
22199,612101
22200,703201
22201,156101
22202,416302
22203,24404
22204,140201
22205,417102
22206,232101
22207,416203
22208,306401
22209,22103
22210,851101
22211,155301
22212,702401
22213,28202
22214,624101
22215,23301
22216,13305
22217,22103
22218,842101
22219,884102
22220,140304
22221,157101
22222,561401
22223,306201
22224,152101
22225,826201
22226,561501
22227,852401
22228,416701
22229,136001
22230,33202
22231,420101
22232,705201
22233,416104
22234,811501
22235,817101
22236,420301
22237,13305
22238,705201
22239,885201
22240,816103
22241,153203
22242,562301
22243,416202
22244,903101
22245,823301
22246,561601
22247,28302
22248,863201
22249,863401
22250,29501
22251,301103
22252,32302
22253,14103
22254,12301
22255,121101
22256,23201
22257,811301
22258,133301
22259,151108
22260,550201
22261,701601
22262,121104
22263,154103
22264,702101
22265,158201
22266,29901
22267,134103
22268,23101
22269,852201
22270,412001
22271,301102
22272,301103
22273,852401
22274,240201
22275,416105
22276,29902
22277,811601
22278,825101
22279,882201
22280,831301
22281,621102
22282,140401
22283,414301
22284,883101
22285,706001
22286,307501
22287,133205
22288,29303
22289,414201
22290,531401
22291,873101
22292,13203
22293,416101
22294,306904
22295,615501
22296,701401
22297,417102
22298,621402
22299,301111
22300,872201
22301,31501
22302,531701
22303,27101
22304,306701
22305,28301
22306,511401
22307,531401
22308,155106
22309,154103
22310,15201
22311,301112
22312,842201
22313,214102
22314,24402
22315,306501
22316,24203
22317,29903
22318,811101
22319,416101
22320,615203
22321,24404
22322,306904
22323,414602
22324,417102
22325,561301
22326,416304
22327,140502
22328,414502
22329,415503
22330,24203
22331,133901
22332,29902
22333,122101
22334,705101
22335,221201
22336,16101
22337,816103
22338,701201
22339,706001
22340,701701
22341,13401
22342,24404
22343,621202
22344,307501
22345,24404
22346,413201
22347,24404
22348,27201
22349,702201
22350,420402
22351,882301
22352,841201
22353,212201
22354,826101
22355,151201
22356,531501
22357,873501
22358,885902
22359,521201
22360,420301
22361,511301
22362,416105
22363,232901
22364,301112
22365,615101
22366,212201
22367,832101
22368,813101
22369,134401
22370,412003
22371,853201
22372,24301
22373,22103
22374,155203
22375,511401
22376,532101
22377,301105
22378,816103
22379,615203
22380,122301
22381,822301
22382,523001
22383,214201
22384,136001
22385,28202
22386,415404
22387,615301
22388,136001
22389,131202
22390,561401
22391,24301
22392,159104
22393,532101
22394,901201
22395,214501
22396,122103
22397,214201
22398,824101
22399,411201
22400,561401
22401,24203
22402,110101
22403,811401
22404,151201
22405,136002
22406,852201
22407,33202
22408,611001
22409,873201
22410,222001
22411,622201
22412,701601
22413,154102
22414,221301
22415,702201
22416,531201
22417,414303
22418,812901
22419,816103
22420,816103
22421,134301
22422,863201
22423,414701
22424,133201
22425,214101
22426,301105
22427,12401
22428,140502
22429,817201
22430,25101
22431,122103
22432,306903
22433,862201
22434,512201
22435,301113
22436,133201
22437,15201
22438,31401
22439,705201
22440,511302
22441,413201
22442,612301
22443,841201
22444,416401
22445,414303
22446,612301
22447,306401
22448,531301
22449,12401
22450,881201
22451,831301
22452,26201
22453,134303
22454,302001
22455,414902
22456,154102
22457,904101
22458,33201
22459,23301
22460,13305
22461,522202
22462,153201
22463,420401
22464,561401
22465,701401
22466,834001
22467,307501
22468,122201
22469,134103
22470,861101
22471,826201
22472,31301
22473,12401
22474,511502
22475,831101
22476,13305
22477,813101
22478,833001
22479,885901
22480,901201
22481,816103
22482,511502
22483,861101
22484,420402
22485,31201
22486,140206
22487,301105
22488,136001
22489,13305
22490,902101
22491,420902
22492,140101
22493,811301
22494,521303
22495,550201
22496,25201
22497,835201
22498,414701
22499,24203
22500,110101
22501,12401
22502,13305
22503,301105
22504,621203
22505,301103
22506,158201
22507,121105
22508,621203
22509,561301
22510,214401
22511,26102
22512,155203
22513,154104
22514,702101
22515,121105
22516,23201
22517,301201
22518,901501
22519,833001
22520,25101
22521,131202
22522,29203
22523,411103
22524,215101
22525,151107
22526,862301
22527,140101
22528,221301
22529,306401
22530,306201
22531,521304
22532,826301
22533,532201
22534,153104
22535,411201
22536,131201
22537,140207
22538,702301
22539,140204
22540,155106
22541,511302
22542,812301
22543,881101
22544,861201
22545,301301
22546,615501
22547,420201
22548,614001
22549,852401
22550,415404
22551,301113
22552,134302
22553,816103
22554,834001
22555,811101
22556,13305
22557,521304
22558,31201
22559,240301
22560,306502
22561,420901
22562,140101
22563,416204
22564,158201
22565,26201
22566,14301
22567,132004
22568,133205
22569,873301
22570,417102
22571,303001
22572,306903
22573,154102
22574,415404
22575,221301
22576,415201
22577,23402
22578,881101
22579,901101
22580,13305
22581,624401
22582,511402
22583,872301
22584,157201
22585,531301
22586,416102
22587,902101
22588,863201
22589,13401
22590,214101
22591,22103
22592,816103
22593,301104
